DateAdded,RiskCopy,CountyReporting,TravelLabel,TravelStatus,DateAddedCopy,Risk,BigIslandCnt,OahuCnt,KauaiCnt,MauiCnt,Count,TotNumber
10/17/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,10/17/2021,Travel-Associated (Resident),0,1,0,0,1,1
11/29/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,11/29/2020,Travel-Associated (Resident),0,2,0,0,2,2
12/11/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,12/11/2020,Travel-Associated (Resident),0,2,0,0,2,2
12/20/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,12/20/2020,Travel-Associated (Resident),0,2,0,0,2,2
1/31/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,1/31/2021,Travel-Associated (Resident),0,2,0,0,2,2
2/3/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/3/2021,Travel-Associated (Resident),0,2,0,0,2,2
2/8/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/8/2021,Travel-Associated (Resident),0,2,0,0,2,2
2/16/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/16/2021,Travel-Associated (Resident),0,2,0,0,2,2
2/25/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/25/2021,Travel-Associated (Resident),0,2,0,0,2,2
2/26/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/26/2021,Travel-Associated (Resident),0,2,0,0,2,2
3/1/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/1/2021,Travel-Associated (Resident),0,2,0,0,2,2
3/3/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/3/2021,Travel-Associated (Resident),0,2,0,0,2,2
3/7/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/7/2021,Travel-Associated (Resident),0,2,0,0,2,2
3/11/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/11/2021,Travel-Associated (Resident),0,2,0,0,2,2
3/16/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/16/2021,Travel-Associated (Resident),0,2,0,0,2,2
3/22/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/22/2021,Travel-Associated (Resident),0,2,0,0,2,2
4/5/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/5/2021,Travel-Associated (Resident),0,2,0,0,2,2
4/24/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/24/2021,Travel-Associated (Resident),0,2,0,0,2,2
5/3/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/3/2021,Travel-Associated (Resident),0,2,0,0,2,2
5/8/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/8/2021,Travel-Associated (Resident),0,2,0,0,2,2
5/21/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/21/2021,Travel-Associated (Resident),0,2,0,0,2,2
5/22/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/22/2021,Travel-Associated (Resident),0,2,0,0,2,2
5/26/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/26/2021,Travel-Associated (Resident),0,2,0,0,2,2
5/27/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/27/2021,Travel-Associated (Resident),0,2,0,0,2,2
5/29/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/29/2021,Travel-Associated (Resident),0,2,0,0,2,2
6/6/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/6/2021,Travel-Associated (Resident),0,2,0,0,2,2
6/8/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/8/2021,Travel-Associated (Resident),0,2,0,0,2,2
6/19/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/19/2021,Travel-Associated (Resident),0,2,0,0,2,2
6/20/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/20/2021,Travel-Associated (Resident),0,2,0,0,2,2
8/29/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,8/29/2021,Travel-Associated (Resident),0,2,0,0,2,2
9/19/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/19/2021,Travel-Associated (Resident),0,2,0,0,2,2
10/6/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,10/6/2021,Travel-Associated (Resident),0,2,0,0,2,2
10/13/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,10/13/2021,Travel-Associated (Resident),0,2,0,0,2,2
2/1/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/1/2021,Travel-Associated (Resident),0,3,0,0,3,3
2/9/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/9/2021,Travel-Associated (Resident),0,3,0,0,3,3
2/12/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/12/2021,Travel-Associated (Resident),0,3,0,0,3,3
2/13/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/13/2021,Travel-Associated (Resident),0,3,0,0,3,3
2/23/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/23/2021,Travel-Associated (Resident),0,3,0,0,3,3
3/2/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/2/2021,Travel-Associated (Resident),0,3,0,0,3,3
3/5/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/5/2021,Travel-Associated (Resident),0,3,0,0,3,3
3/8/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/8/2021,Travel-Associated (Resident),0,3,0,0,3,3
3/14/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/14/2021,Travel-Associated (Resident),0,3,0,0,3,3
3/24/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/24/2021,Travel-Associated (Resident),0,3,0,0,3,3
3/27/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/27/2021,Travel-Associated (Resident),0,3,0,0,3,3
3/29/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/29/2021,Travel-Associated (Resident),0,3,0,0,3,3
4/3/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/3/2021,Travel-Associated (Resident),0,3,0,0,3,3
4/12/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/12/2021,Travel-Associated (Resident),0,3,0,0,3,3
4/14/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/14/2021,Travel-Associated (Resident),0,3,0,0,3,3
4/16/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/16/2021,Travel-Associated (Resident),0,3,0,0,3,3
4/18/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/18/2021,Travel-Associated (Resident),0,3,0,0,3,3
5/1/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/1/2021,Travel-Associated (Resident),0,3,0,0,3,3
5/14/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/14/2021,Travel-Associated (Resident),0,3,0,0,3,3
5/15/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/15/2021,Travel-Associated (Resident),0,3,0,0,3,3
6/9/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/9/2021,Travel-Associated (Resident),0,3,0,0,3,3
6/17/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/17/2021,Travel-Associated (Resident),0,3,0,0,3,3
6/25/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/25/2021,Travel-Associated (Resident),0,3,0,0,3,3
7/10/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,7/10/2021,Travel-Associated (Resident),0,3,0,0,3,3
8/30/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,8/30/2021,Travel-Associated (Resident),0,3,0,0,3,3
9/4/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/4/2021,Travel-Associated (Resident),0,3,0,0,3,3
9/18/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/18/2021,Travel-Associated (Resident),0,3,0,0,3,3
9/20/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/20/2021,Travel-Associated (Resident),0,3,0,0,3,3
10/3/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,10/3/2021,Travel-Associated (Resident),0,3,0,0,3,3
10/7/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,10/7/2021,Travel-Associated (Resident),0,3,0,0,3,3
10/10/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,10/10/2021,Travel-Associated (Resident),0,3,0,0,3,3
10/22/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,10/22/2021,Travel-Associated (Resident),0,3,0,0,3,3
12/21/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,12/21/2020,Travel-Associated (Resident),0,4,0,0,4,4
1/27/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,1/27/2021,Travel-Associated (Resident),0,4,0,0,4,4
2/4/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/4/2021,Travel-Associated (Resident),0,4,0,0,4,4
2/17/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/17/2021,Travel-Associated (Resident),0,4,0,0,4,4
2/19/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/19/2021,Travel-Associated (Resident),0,4,0,0,4,4
2/20/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/20/2021,Travel-Associated (Resident),0,4,0,0,4,4
3/4/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/4/2021,Travel-Associated (Resident),0,4,0,0,4,4
3/6/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/6/2021,Travel-Associated (Resident),0,4,0,0,4,4
3/20/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/20/2021,Travel-Associated (Resident),0,4,0,0,4,4
3/23/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/23/2021,Travel-Associated (Resident),0,4,0,0,4,4
3/31/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/31/2021,Travel-Associated (Resident),0,4,0,0,4,4
4/1/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/1/2021,Travel-Associated (Resident),0,4,0,0,4,4
4/2/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/2/2021,Travel-Associated (Resident),0,4,0,0,4,4
4/13/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/13/2021,Travel-Associated (Resident),0,4,0,0,4,4
4/20/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/20/2021,Travel-Associated (Resident),0,4,0,0,4,4
4/29/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/29/2021,Travel-Associated (Resident),0,4,0,0,4,4
4/30/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/30/2021,Travel-Associated (Resident),0,4,0,0,4,4
5/5/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/5/2021,Travel-Associated (Resident),0,4,0,0,4,4
5/7/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/7/2021,Travel-Associated (Resident),0,4,0,0,4,4
5/17/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/17/2021,Travel-Associated (Resident),0,4,0,0,4,4
5/19/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/19/2021,Travel-Associated (Resident),0,4,0,0,4,4
6/2/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/2/2021,Travel-Associated (Resident),0,4,0,0,4,4
6/3/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/3/2021,Travel-Associated (Resident),0,4,0,0,4,4
6/10/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/10/2021,Travel-Associated (Resident),0,4,0,0,4,4
6/11/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/11/2021,Travel-Associated (Resident),0,4,0,0,4,4
6/23/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/23/2021,Travel-Associated (Resident),0,4,0,0,4,4
6/27/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/27/2021,Travel-Associated (Resident),0,4,0,0,4,4
7/2/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,7/2/2021,Travel-Associated (Resident),0,4,0,0,4,4
9/13/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/13/2021,Travel-Associated (Resident),0,4,0,0,4,4
9/21/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/21/2021,Travel-Associated (Resident),0,4,0,0,4,4
9/26/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/26/2021,Travel-Associated (Resident),0,4,0,0,4,4
9/27/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/27/2021,Travel-Associated (Resident),0,4,0,0,4,4
9/28/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/28/2021,Travel-Associated (Resident),0,4,0,0,4,4
10/4/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,10/4/2021,Travel-Associated (Resident),0,4,0,0,4,4
10/14/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,10/14/2021,Travel-Associated (Resident),0,4,0,0,4,4
11/20/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,11/20/2020,Travel-Associated (Resident),0,5,0,0,5,5
11/26/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,11/26/2020,Travel-Associated (Resident),0,5,0,0,5,5
12/4/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,12/4/2020,Travel-Associated (Resident),0,5,0,0,5,5
12/17/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,12/17/2020,Travel-Associated (Resident),0,5,0,0,5,5
12/26/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,12/26/2020,Travel-Associated (Resident),0,5,0,0,5,5
2/10/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/10/2021,Travel-Associated (Resident),0,5,0,0,5,5
2/21/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/21/2021,Travel-Associated (Resident),0,5,0,0,5,5
3/17/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/17/2021,Travel-Associated (Resident),0,5,0,0,5,5
4/7/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/7/2021,Travel-Associated (Resident),0,5,0,0,5,5
4/8/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/8/2021,Travel-Associated (Resident),0,5,0,0,5,5
4/25/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/25/2021,Travel-Associated (Resident),0,5,0,0,5,5
5/9/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/9/2021,Travel-Associated (Resident),0,5,0,0,5,5
6/1/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/1/2021,Travel-Associated (Resident),0,5,0,0,5,5
6/12/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/12/2021,Travel-Associated (Resident),0,5,0,0,5,5
6/13/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/13/2021,Travel-Associated (Resident),0,5,0,0,5,5
6/15/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/15/2021,Travel-Associated (Resident),0,5,0,0,5,5
6/21/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/21/2021,Travel-Associated (Resident),0,5,0,0,5,5
6/24/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/24/2021,Travel-Associated (Resident),0,5,0,0,5,5
7/1/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,7/1/2021,Travel-Associated (Resident),0,5,0,0,5,5
9/6/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/6/2021,Travel-Associated (Resident),0,5,0,0,5,5
9/30/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,9/30/2021,Travel-Associated (Resident),0,5,0,0,5,5
10/1/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,10/1/2021,Travel-Associated (Resident),0,5,0,0,5,5
10/11/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,10/11/2021,Travel-Associated (Resident),0,5,0,0,5,5
12/9/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,12/9/2020,Travel-Associated (Resident),0,6,0,0,6,6
12/22/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,12/22/2020,Travel-Associated (Resident),0,6,0,0,6,6
12/25/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,12/25/2020,Travel-Associated (Resident),0,6,0,0,6,6
12/27/2020,Travel-Associated (Resident),Honolulu,Travel History,Travel History,12/27/2020,Travel-Associated (Resident),0,6,0,0,6,6
1/20/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,1/20/2021,Travel-Associated (Resident),0,6,0,0,6,6
1/25/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,1/25/2021,Travel-Associated (Resident),0,6,0,0,6,6
1/29/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,1/29/2021,Travel-Associated (Resident),0,6,0,0,6,6
1/30/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,1/30/2021,Travel-Associated (Resident),0,6,0,0,6,6
2/2/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,2/2/2021,Travel-Associated (Resident),0,6,0,0,6,6
3/12/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/12/2021,Travel-Associated (Resident),0,6,0,0,6,6
3/26/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,3/26/2021,Travel-Associated (Resident),0,6,0,0,6,6
4/11/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/11/2021,Travel-Associated (Resident),0,6,0,0,6,6
4/15/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/15/2021,Travel-Associated (Resident),0,6,0,0,6,6
4/28/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,4/28/2021,Travel-Associated (Resident),0,6,0,0,6,6
5/13/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,5/13/2021,Travel-Associated (Resident),0,6,0,0,6,6
6/18/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/18/2021,Travel-Associated (Resident),0,6,0,0,6,6
6/29/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,6/29/2021,Travel-Associated (Resident),0,6,0,0,6,6
7/3/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,7/3/2021,Travel-Associated (Resident),0,6,0,0,6,6
7/12/2021,Travel-Associated (Resident),Honolulu,Travel History,Travel History,7/12/2021,Travel-Associated (Resident),0,6,0,0,6,6
