"","DateAdded","RiskCopy","CountyReporting","TravelLabel","TravelStatus","DateAddedCopy","Risk","BigIslandCnt","OahuCnt","KauaiCnt","MauiCnt","Count","TotNumber"
"199",2020-04-29,"Community-Associated","Maui","No Travel History","No Travel History",2020-04-29,"Community-Associated",0,0,0,1,1,1
"200",2020-04-30,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-04-30,"Community-Associated",0,1,0,0,1,1
"201",2020-05-02,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-05-02,"Community-Associated",1,0,0,0,1,1
"202",2020-05-02,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-05-02,"Community-Associated",0,1,0,0,1,1
"203",2020-05-02,"Community-Associated","Maui","No Travel History","No Travel History",2020-05-02,"Community-Associated",0,0,0,1,1,1
"204",2020-05-03,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-05-03,"Community-Associated",1,0,0,0,1,1
"205",2020-05-04,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-05-04,"Community-Associated",0,3,0,0,3,3
"206",2020-05-05,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-05-05,"Travel-Associated (Resident)",1,0,0,0,1,1
"207",2020-05-05,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-05-05,"Travel-Associated (Resident)",0,1,0,0,1,1
"208",2020-05-06,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-05-06,"Community-Associated",0,2,0,0,2,2
"209",2020-05-08,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-05-08,"Community-Associated",0,1,0,0,1,1
"210",2020-05-08,"Community-Associated","Maui","No Travel History","No Travel History",2020-05-08,"Community-Associated",0,0,0,1,1,1
"211",2020-05-09,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-05-09,"Community-Associated",0,1,0,0,1,1
"212",2020-05-10,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-05-10,"Travel-Associated (Resident)",1,0,0,0,1,1
"213",2020-05-10,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-05-10,"Travel-Associated (Resident)",0,2,0,0,2,2
"214",2020-05-11,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-05-11,"Travel-Associated (Non-Resident)",0,1,0,0,1,1
"215",2020-05-12,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-05-12,"Community-Associated",0,3,0,0,3,3
"216",2020-05-15,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-05-15,"Travel-Associated (Resident)",1,0,0,0,1,1
"217",2020-05-15,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-05-15,"Community-Associated",0,1,0,0,1,1
"218",2020-05-16,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-05-16,"Travel-Associated (Resident)",1,0,0,0,1,1
"219",2020-05-18,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-05-18,"Community-Associated",1,0,0,0,1,1
"220",2020-05-19,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-05-19,"Community-Associated",0,1,0,0,1,1
"221",2020-05-20,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-05-20,"Community-Associated",2,0,0,0,2,2
"222",2020-05-20,"Travel-Associated (Non-Resident)","Hawaii","Travel History","Travel History",2020-05-20,"Travel-Associated (Non-Resident)",1,0,0,0,1,1
"223",2020-05-20,"Community-Associated","Maui","No Travel History","No Travel History",2020-05-20,"Community-Associated",0,0,0,1,1,1
"224",2020-05-22,"Community-Associated","Maui","No Travel History","No Travel History",2020-05-22,"Community-Associated",0,0,0,1,1,1
"225",2020-05-27,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-05-27,"Community-Associated",0,2,0,0,2,2
"226",2020-05-28,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-05-28,"Community-Associated",0,2,0,0,2,2
"227",2020-05-28,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-05-28,"Travel-Associated (Resident)",0,1,0,0,1,1
"228",2020-05-29,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-05-29,"Community-Associated",0,2,0,0,2,2
"229",2020-05-29,"Community-Associated","Maui","No Travel History","No Travel History",2020-05-29,"Community-Associated",0,0,0,1,1,1
"230",2020-06-01,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-01,"Community-Associated",0,1,0,0,1,1
"231",2020-06-02,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-02,"Community-Associated",0,1,0,0,1,1
"232",2020-06-03,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-03,"Community-Associated",0,1,0,0,1,1
"233",2020-06-04,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-04,"Community-Associated",0,6,0,0,6,6
"234",2020-06-05,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-05,"Community-Associated",0,8,0,0,8,8
"235",2020-06-06,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-06-06,"Travel-Associated (Resident)",0,1,0,0,1,1
"236",2020-06-07,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-07,"Community-Associated",0,1,0,0,1,1
"237",2020-06-08,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-08,"Community-Associated",0,5,0,0,5,5
"238",2020-06-08,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-06-08,"Travel-Associated (Resident)",0,1,0,0,1,1
"239",2020-06-09,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-09,"Community-Associated",0,4,0,0,4,4
"240",2020-06-10,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-10,"Community-Associated",0,6,0,0,6,6
"241",2020-06-11,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-11,"Community-Associated",0,15,0,0,15,15
"242",2020-06-12,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-12,"Community-Associated",0,17,0,0,17,17
"243",2020-06-13,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-06-13,"Community-Associated",1,0,0,0,1,1
"244",2020-06-13,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-13,"Community-Associated",0,2,0,0,2,2
"245",2020-06-13,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-06-13,"Travel-Associated (Non-Resident)",0,2,0,0,2,2
"246",2020-06-14,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-14,"Community-Associated",0,8,0,0,8,8
"247",2020-06-15,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-15,"Community-Associated",0,3,0,0,3,3
"248",2020-06-16,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-06-16,"Travel-Associated (Resident)",1,0,0,0,1,1
"249",2020-06-16,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-16,"Community-Associated",0,5,0,0,5,5
"250",2020-06-17,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-17,"Community-Associated",0,17,0,0,17,17
"251",2020-06-17,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-06-17,"Travel-Associated (Resident)",0,1,0,0,1,1
"252",2020-06-18,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-18,"Community-Associated",0,21,0,0,21,21
"253",2020-06-18,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-06-18,"Travel-Associated (Non-Resident)",0,1,0,0,1,1
"254",2020-06-18,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-06-18,"Travel-Associated (Resident)",0,2,0,0,2,2
"255",2020-06-18,"Community-Associated","Kauai","No Travel History","No Travel History",2020-06-18,"Community-Associated",0,0,1,0,1,1
"256",2020-06-18,"Travel-Associated (Resident)","Maui","Travel History","Travel History",2020-06-18,"Travel-Associated (Resident)",0,0,0,1,1,1
"257",2020-06-19,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-19,"Community-Associated",0,4,0,0,4,4
"258",2020-06-19,"Community-Associated","Kauai","No Travel History","No Travel History",2020-06-19,"Community-Associated",0,0,7,0,7,7
"259",2020-06-19,"Travel-Associated (Resident)","Maui","Travel History","Travel History",2020-06-19,"Travel-Associated (Resident)",0,0,0,1,1,1
"260",2020-06-20,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-06-20,"Community-Associated",2,0,0,0,2,2
"261",2020-06-20,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-20,"Community-Associated",0,7,0,0,7,7
"262",2020-06-20,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-06-20,"Travel-Associated (Resident)",0,1,0,0,1,1
"263",2020-06-21,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-21,"Community-Associated",0,4,0,0,4,4
"264",2020-06-22,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-22,"Community-Associated",0,2,0,0,2,2
"265",2020-06-22,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-06-22,"Travel-Associated (Resident)",0,1,0,0,1,1
"266",2020-06-23,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-06-23,"Travel-Associated (Resident)",1,0,0,0,1,1
"267",2020-06-23,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-23,"Community-Associated",0,11,0,0,11,11
"268",2020-06-23,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-06-23,"Travel-Associated (Resident)",0,1,0,0,1,1
"269",2020-06-24,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-24,"Community-Associated",0,12,0,0,12,12
"270",2020-06-24,"Community-Associated","Kauai","No Travel History","No Travel History",2020-06-24,"Community-Associated",0,0,3,0,3,3
"271",2020-06-25,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-25,"Community-Associated",0,14,0,0,14,14
"272",2020-06-25,"Community-Associated","Kauai","No Travel History","No Travel History",2020-06-25,"Community-Associated",0,0,2,0,2,2
"273",2020-06-26,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-26,"Community-Associated",0,4,0,0,4,4
"274",2020-06-26,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-06-26,"Travel-Associated (Resident)",0,1,0,0,1,1
"275",2020-06-26,"Community-Associated","Kauai","No Travel History","No Travel History",2020-06-26,"Community-Associated",0,0,1,0,1,1
"276",2020-06-27,"Travel-Associated (Non-Resident)","Hawaii","Travel History","Travel History",2020-06-27,"Travel-Associated (Non-Resident)",1,0,0,0,1,1
"277",2020-06-27,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-27,"Community-Associated",0,23,0,0,23,23
"278",2020-06-27,"Community-Associated","Kauai","No Travel History","No Travel History",2020-06-27,"Community-Associated",0,0,2,0,2,2
"279",2020-06-28,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-28,"Community-Associated",0,2,0,0,2,2
"280",2020-06-28,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-06-28,"Travel-Associated (Resident)",0,1,0,0,1,1
"281",2020-06-29,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-29,"Community-Associated",0,14,0,0,14,14
"282",2020-06-29,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-06-29,"Travel-Associated (Resident)",0,2,0,0,2,2
"283",2020-06-29,"Community-Associated","Kauai","No Travel History","No Travel History",2020-06-29,"Community-Associated",0,0,1,0,1,1
"284",2020-06-29,"Travel-Associated (Resident)","Maui","Travel History","Travel History",2020-06-29,"Travel-Associated (Resident)",0,0,0,1,1,1
"285",2020-06-30,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-06-30,"Community-Associated",0,5,0,0,5,5
"286",2020-06-30,"Travel-Associated (Resident)","Maui","Travel History","Travel History",2020-06-30,"Travel-Associated (Resident)",0,0,0,2,2,2
"287",2020-07-01,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-07-01,"Community-Associated",1,0,0,0,1,1
"288",2020-07-01,"Travel-Associated (Non-Resident)","Hawaii","Travel History","Travel History",2020-07-01,"Travel-Associated (Non-Resident)",1,0,0,0,1,1
"289",2020-07-01,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-07-01,"Travel-Associated (Resident)",1,0,0,0,1,1
"290",2020-07-01,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-07-01,"Community-Associated",0,17,0,0,17,17
"291",2020-07-01,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-07-01,"Travel-Associated (Resident)",0,1,0,0,1,1
"292",2020-07-02,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-07-02,"Travel-Associated (Resident)",1,0,0,0,1,1
"293",2020-07-02,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-07-02,"Community-Associated",0,21,0,0,21,21
"294",2020-07-02,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-07-02,"Travel-Associated (Non-Resident)",0,1,0,0,1,1
"295",2020-07-02,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-07-02,"Travel-Associated (Resident)",0,3,0,0,3,3
"296",2020-07-02,"Travel-Associated (Non-Resident)","Maui","Travel History","Travel History",2020-07-02,"Travel-Associated (Non-Resident)",0,0,0,1,1,1
"297",2020-07-02,"Travel-Associated (Resident)","Maui","Travel History","Travel History",2020-07-02,"Travel-Associated (Resident)",0,0,0,1,1,1
"298",2020-07-03,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-07-03,"Community-Associated",1,0,0,0,1,1
"299",2020-07-03,"Travel-Associated (Resident)","Hawaii","Travel History","Travel History",2020-07-03,"Travel-Associated (Resident)",1,0,0,0,1,1
"300",2020-07-03,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-07-03,"Community-Associated",0,19,0,0,19,19
"301",2020-07-03,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-07-03,"Travel-Associated (Resident)",0,1,0,0,1,1
"302",2020-07-03,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-07-03,"Travel-Associated (Resident)",0,0,2,0,2,2
"303",2020-07-03,"Travel-Associated (Non-Resident)","Maui","Travel History","Travel History",2020-07-03,"Travel-Associated (Non-Resident)",0,0,0,1,1,1
"304",2020-07-04,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-07-04,"Community-Associated",0,25,0,0,25,25
"305",2020-07-04,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-07-04,"Travel-Associated (Resident)",0,1,0,0,1,1
"306",2020-07-05,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-07-05,"Community-Associated",1,0,0,0,1,1
"307",2020-07-05,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-07-05,"Community-Associated",0,6,0,0,6,6
"308",2020-07-06,"Travel-Associated (Non-Resident)","Hawaii","Travel History","Travel History",2020-07-06,"Travel-Associated (Non-Resident)",1,0,0,0,1,1
"309",2020-07-06,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-07-06,"Community-Associated",0,30,0,0,30,30
"310",2020-07-06,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-07-06,"Travel-Associated (Non-Resident)",0,3,0,0,3,3
"311",2020-07-06,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-07-06,"Travel-Associated (Resident)",0,6,0,0,6,6
"312",2020-07-06,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-07-06,"Travel-Associated (Resident)",0,0,2,0,2,2
"313",2020-07-07,"Community-Associated","Hawaii","No Travel History","No Travel History",2020-07-07,"Community-Associated",1,0,0,0,1,1
"314",2020-07-07,"Community-Associated","Honolulu","No Travel History","No Travel History",2020-07-07,"Community-Associated",0,16,0,0,16,16
"315",2020-07-07,"Travel-Associated (Non-Resident)","Honolulu","Travel History","Travel History",2020-07-07,"Travel-Associated (Non-Resident)",0,1,0,0,1,1
"316",2020-07-07,"Travel-Associated (Resident)","Honolulu","Travel History","Travel History",2020-07-07,"Travel-Associated (Resident)",0,2,0,0,2,2
